bedrooms,bathroom,balcony,parking,power_backup,bldg_age,furnishing,transit_score,Cement,Tiles,Wooden,Dont know,East,North,South,West,Bangalore,Chennai,Delhi,Faridabad,Ghaziabad,Gurgaon,Hyderabad,Mumbai,Noida,Pune,area,price
4,6,1.0,3,0,5,1,7.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.783224016336037,15.590462908875947
2,2,2.0,3,1,2,1,4.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.003065458786462,16.012735135300492
1,2,1.0,3,2,5,0,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.461468176353717,14.880221294956703
2,1,1.0,3,0,2,0,8.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.396929655216146,14.914122846632385
2,3,1.0,3,1,4,0,1.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.00669522683704,15.86963429165982
3,3,2.0,3,2,3,2,3.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.408530566894626,16.523560759066484
1,1,0.0,3,0,2,1,7.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.393590753950631,15.520258650202699
2,2,2.0,2,2,2,0,7.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.76849321164863,16.012735135300492
2,2,3.0,3,0,3,0,8.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.003065458786462,16.012735135300492
1,1,1.0,3,2,3,0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.51471269087253,15.27412558066379
1,1,1.0,3,1,6,0,4.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.336825731146441,14.557447902693651
2,2,2.0,3,1,5,1,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.882437470997847,15.65606019136176
2,2,2.0,3,2,5,0,1.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.898714534329988,15.27412558066379
2,2,2.0,2,1,5,0,1.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.816735880594968,15.27412558066379
2,2,1.0,3,1,3,0,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.745236349484363,15.424948470398375
2,2,2.0,2,1,4,2,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.81783057145415,15.789591583986283
2,2,2.0,3,2,4,1,8.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.8966943316227125,15.555976732804778
1,1,1.0,3,1,3,0,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.311734809152915,14.403297222866392
2,2,1.0,0,2,2,1,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.90975328164481,15.761420707019587
2,1,0.0,3,0,2,1,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.486160788944089,15.687312734865866
3,3,1.0,3,0,4,2,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7406644019172415,16.588099280204055
3,3,2.0,3,2,4,1,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.402451520818244,16.523560759066484
1,1,1.0,3,0,3,1,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.419994928147142,14.73180128983843
3,3,3.0,3,1,5,1,5.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.346010209913293,16.213405830762646
1,1,0.0,1,0,2,1,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.395261598115449,15.201804919084164
2,2,1.0,3,1,2,0,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.927557906278317,15.830413578506539
3,3,1.0,2,1,4,1,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.198931240688173,16.475770095230136
1,1,1.0,3,0,3,0,7.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.345636360828596,15.201804919084164
2,2,0.0,3,1,3,1,7.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.98933526597456,15.830413578506539
2,2,1.0,3,1,3,0,6.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8679744089702925,15.520258650202699
2,2,1.0,3,1,5,0,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.745236349484363,15.27412558066379
3,3,1.0,3,2,5,2,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.247792581767846,15.907374619642667
2,2,1.0,3,1,3,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.9985096422506015,15.555976732804778
2,2,2.0,3,2,3,2,7.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.703188113240863,15.687312734865866
2,2,2.0,3,1,3,0,4.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.74993119378857,15.60727002719233
2,2,2.0,3,1,3,0,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.051855622955894,15.830413578506539
1,1,1.0,1,0,2,0,5.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.327936783729195,15.176487111099874
3,2,2.0,3,2,3,2,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.85751406254539,16.38045991542581
3,3,2.0,3,1,3,1,1.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.240649694255466,15.717618084361195
2,2,2.0,3,1,2,1,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.761572768804055,15.687312734865866
2,3,2.0,3,0,5,2,2.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3777589082278725,15.520258650202699
2,2,3.0,3,1,4,0,8.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.846943139585379,15.319587954740548
2,2,1.0,3,1,3,1,2.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.956545443151569,15.687312734865866
2,2,3.0,3,2,6,1,8.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.939253946041508,15.520258650202699
2,2,2.0,3,1,3,2,8.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.877296071497429,15.955576721460545
2,2,1.0,3,1,4,2,8.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.018401799069201,16.300417207752275
3,3,1.0,3,2,2,0,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1308988302963465,15.990262279448435
2,2,0.0,3,0,2,1,7.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.802394763324311,15.732433170146335
2,2,2.0,3,1,4,0,6.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.170119543449628,15.990262279448435
1,1,1.0,3,1,5,2,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.369900982828227,14.808762330974558
2,2,1.0,3,0,2,1,8.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.003065458786462,15.830413578506539
2,2,2.0,3,0,5,0,7.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.787844982309579,15.201804919084164
1,1,0.0,0,0,2,1,7.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.234410725718371,15.201804919084164
1,2,1.0,3,0,3,0,6.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.558197802812269,15.068273526459642
2,2,1.0,3,1,6,0,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.856461984594587,15.830413578506539
2,2,3.0,2,1,4,1,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.892641641172089,15.538277155705378
2,2,2.0,3,1,3,1,1.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.98100574072173,15.89495209964411
3,3,1.0,2,2,3,1,7.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.21890970761906,16.489659207390805
2,2,1.0,3,2,4,1,2.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.459904454377535,14.346138809026444
2,2,2.0,3,1,2,1,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.907755278982137,16.166885815127753
3,2,4.0,3,0,2,1,8.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.940222469119639,16.11809565095832
2,2,1.0,2,2,3,1,3.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.996681488176539,15.555976732804778
1,1,1.0,3,2,3,0,4.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.437751649736401,15.123843377614453
1,1,0.0,3,0,2,1,8.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.214608098422191,15.03928598958639
2,2,1.0,3,1,3,0,6.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.901737206656574,15.60727002719233
2,2,0.0,2,1,2,1,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.993932975223189,16.41820024340866
2,2,2.0,3,1,3,0,4.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.943122422819428,15.732433170146335
2,1,2.0,2,1,5,0,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.715383386334681,15.60727002719233
1,1,2.0,3,0,2,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.476972362889683,15.096444403426338
1,1,1.0,3,0,2,0,8.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.429719478039138,15.137266397946593
1,1,1.0,3,0,2,1,7.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.548219102762372,15.29711509888849
3,3,3.0,3,1,3,0,1.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.408530566894626,16.25785759333348
1,1,2.0,3,1,5,1,1.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.336825731146441,15.201804919084164
2,2,2.0,3,2,5,0,-10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.858565034791365,15.250595083253597
2,2,1.0,3,2,6,0,3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.822197390620491,15.444751097694555
2,2,3.0,3,2,5,1,8.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1308988302963465,15.687312734865866
2,2,2.0,3,0,3,0,6.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.24422751560335,15.978833583624812
3,3,1.0,3,0,2,0,7.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.956545443151569,15.955576721460545
3,3,1.0,3,1,3,0,5.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.3031700512368,16.454567887579532
2,2,1.0,3,0,2,1,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.733401891837359,15.38412647587812
3,2,2.0,3,2,3,1,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.2078598714324755,16.06680235657077
2,2,1.0,3,1,3,0,5.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.745236349484363,15.830413578506539
2,2,3.0,3,1,4,1,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.816735880594968,15.341566861459324
1,1,0.0,1,0,2,0,6.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.214608098422191,14.73180128983843
2,2,2.0,3,1,3,1,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9440872082295275,15.520258650202699
2,2,1.0,3,1,3,0,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.902742737158593,15.687312734865866
4,4,0.0,3,0,2,0,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.649692623711514,16.70588231586044
2,2,1.0,3,1,2,1,7.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.907755278982137,16.25785759333348
2,2,1.0,3,1,5,1,1.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.984716320118266,15.464169183551656
1,1,1.0,3,0,5,1,7.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.456769655572163,15.068273526459642
2,2,1.0,0,1,2,1,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.848005274576363,15.830413578506539
1,1,1.0,3,1,4,0,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.363028103540465,14.73180128983843
2,2,3.0,3,1,5,2,6.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.579251212010101,15.64005985001532
2,2,2.0,3,0,2,1,-10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.110696122978827,15.893701317742458
2,2,4.0,3,2,4,0,1.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.010311867307229,15.761420707019587
3,3,3.0,3,2,4,0,1.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.563200592358071,16.3727378693319
2,2,2.0,3,1,4,1,5.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.02108396428914,15.687312734865866
2,2,3.0,3,1,6,1,5.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.907755278982137,16.11809565095832
2,2,2.0,3,1,3,0,7.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.990256500493881,15.830413578506539
2,2,3.0,3,1,4,0,-10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.76849321164863,15.250595083253597
2,2,2.0,3,1,5,0,1.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.947937068614969,15.464169183551656
2,2,1.0,3,1,5,1,5.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.01571242048723,15.978833583624812
3,3,1.0,3,1,3,0,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.306531398939505,16.012735135300492
3,3,3.0,3,1,5,0,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.240649694255466,15.761420707019587
3,3,2.0,3,0,4,0,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.090076835776092,16.860032995687696
2,2,1.0,3,2,2,1,7.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.146772179452637,16.11809565095832
1,1,1.0,0,0,3,2,-10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.396929655216146,15.424948470398375
2,2,2.0,3,2,6,0,7.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.779921907472252,15.60727002719233
2,2,2.0,3,1,4,0,7.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8690144506657065,15.687312734865866
3,3,3.0,3,1,2,1,8.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1308988302963465,16.00156183470237
2,2,2.0,3,1,5,1,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.814542897259958,15.732433170146335
2,2,1.0,3,2,3,1,6.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.956545443151569,15.732433170146335
2,2,3.0,3,1,2,1,7.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.038783541388542,16.034714042019267
2,2,1.0,3,1,2,1,-10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.984716320118266,15.955576721460545
2,2,2.0,3,2,3,1,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.723832440821209,15.38412647587812
2,3,2.0,3,0,3,0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7464121285733745,15.123843377614453
2,1,1.0,3,0,2,0,8.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.498282149476434,14.880221294956703
2,2,0.0,3,1,4,1,7.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.090076835776092,15.761420707019587
2,2,0.0,3,0,2,2,3.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.922643891475888,15.88237331743725
2,2,1.0,3,1,3,0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.739336627357174,15.573368475516649
2,2,2.0,3,1,5,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.02108396428914,15.687312734865866
2,2,3.0,3,1,6,0,4.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.877296071497429,15.330637790927133
2,2,2.0,3,1,2,0,7.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.866933284461882,15.732433170146335
1,1,1.0,0,0,2,1,4.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4457198193855785,15.2624295409006
1,1,1.0,1,0,2,1,8.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.683360945766275,14.914122846632385
3,3,1.0,3,1,3,2,6.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.575584651557793,16.38045991542581
1,1,1.0,3,2,3,0,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.492239835020471,15.19553530607057
2,2,1.0,3,1,6,0,7.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.806829360392176,16.213405830762646
2,1,1.0,3,0,3,0,8.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7580945044277305,15.150511624696614
3,3,3.0,3,1,3,0,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3777589082278725,16.06680235657077
2,2,1.0,3,2,4,0,3.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.48768401848461,15.319587954740548
1,2,2.0,3,2,4,1,4.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.405228458030842,15.250595083253597
3,3,4.0,3,1,3,1,7.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.413970290190444,16.454567887579532
2,1,2.0,3,2,4,0,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.744059186311348,15.096444403426338
1,1,1.0,3,0,2,1,7.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.309918278226516,14.880221294956703
2,1,0.0,1,0,2,0,6.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.472346294500901,14.73180128983843
1,1,1.0,3,1,3,1,4.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3561076606958915,14.557447902693651
3,2,1.0,3,2,2,1,7.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.02108396428914,15.538277155705378
2,2,1.0,3,1,4,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.831953565565855,15.694975607611434
2,2,3.0,3,1,3,0,6.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.756932389247553,15.319587954740548
1,1,1.0,3,1,3,1,1.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.51471269087253,15.29711509888849
2,2,2.0,1,1,2,0,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.907755278982137,15.615568830007025
3,2,1.0,3,1,4,1,7.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.226209010100671,16.213405830762646
2,2,3.0,3,2,4,2,7.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.122866658599083,16.0978929436408
2,2,2.0,3,1,3,0,3.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.840546529288687,15.520258650202699
3,3,3.0,3,0,4,0,1.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.101677747454572,16.38045991542581
2,2,1.0,2,2,3,0,7.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.855408798609928,15.60727002719233
3,3,3.0,3,2,5,2,2.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.329093736246592,16.41820024340866
2,2,1.0,3,1,5,1,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.970730078143525,15.931766072766827
2,2,3.0,3,1,4,1,7.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.970730078143525,15.789591583986283
2,1,1.0,3,1,3,0,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.802394763324311,15.717618084361195
3,2,1.0,3,2,6,0,8.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.215239978730097,16.749367427800177
2,1,1.0,3,0,2,0,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.620073206530356,15.424948470398375
1,1,0.0,3,0,2,0,7.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.785587645007929,15.757842885671703
3,3,2.0,3,2,3,1,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.600902459542082,16.213405830762646
2,2,2.0,3,1,4,0,2.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.878326468291325,15.319587954740548
2,2,1.0,3,1,4,1,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.779921907472252,15.60727002719233
2,2,1.0,3,0,2,1,8.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.907755278982137,15.501909511534503
2,2,1.0,3,2,3,0,2.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.134093721192866,15.89495209964411
2,2,2.0,3,2,5,1,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.900730664045173,15.687312734865866
2,2,2.0,3,2,4,2,7.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.937314081223682,15.816990558174398
1,1,2.0,3,2,3,0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.461468176353717,15.096444403426338
2,2,1.0,3,2,4,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9650803456014065,15.955576721460545
1,1,1.0,3,1,3,1,7.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.508769136971682,15.27412558066379
1,1,1.0,3,0,2,0,7.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.349138991379798,15.319587954740548
3,2,3.0,3,1,3,2,5.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.138866999945524,15.89495209964411
2,2,2.0,2,2,5,2,2.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.030857476116121,15.754252217540975
2,2,2.0,3,1,3,2,8.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.892641641172089,15.687312734865866
1,1,2.0,3,1,6,2,7.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.8805329864007,14.603967918328545
3,3,3.0,3,1,6,1,1.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.954638864880987,15.830413578506539
2,2,2.0,3,2,5,0,1.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.858565034791365,15.464169183551656
2,2,1.0,3,0,2,1,3.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.745236349484363,15.687312734865866
2,2,2.0,3,1,3,0,7.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.956545443151569,15.761420707019587
1,1,1.0,3,0,3,1,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.396929655216146,15.250595083253597
3,3,1.0,3,1,3,0,7.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.313220387090301,16.0978929436408
2,2,1.0,3,1,3,0,6.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.812345094177479,15.573368475516649
2,2,1.0,3,1,6,0,-10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.856461984594587,15.60727002719233
2,2,2.0,2,2,6,0,6.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.823286122355687,15.60727002719233
2,2,1.0,3,1,3,1,5.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.664409020350408,15.473738634567807
2,2,2.0,3,1,2,1,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.802394763324311,15.830413578506539
1,1,1.0,3,0,2,1,7.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.282266746896006,15.068273526459642
2,1,1.0,3,1,3,1,1.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.620073206530356,15.150511624696614
2,2,2.0,3,2,4,0,7.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.883462586413092,15.978833583624812
2,2,3.0,3,2,5,1,7.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.003065458786462,15.761420707019587
1,1,0.0,3,1,2,1,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.437751649736401,15.444751097694555
2,2,2.0,3,1,4,2,0.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.037027614686276,15.501909511534503
1,1,1.0,3,0,3,0,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.429719478039138,14.880221294956703
2,2,2.0,3,1,4,0,5.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.930494765951626,15.978833583624812
2,2,2.0,3,2,5,1,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0431599159883405,15.955576721460545
2,2,2.0,2,2,3,0,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.27931883541462,16.300417207752275
2,2,0.0,3,0,2,2,7.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.807934943699926,16.300417207752275
2,2,1.0,3,2,3,2,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9930151229329605,16.00156183470237
